Année;Perimètre juridique;Perimètre spatial;Spatial perimeter;Indicateur;Indicator;Type de contrat;Type of contract;Collège;Employee category;Sous-catégorie collège;Employee subcategory;Genre;Gender;Plage M3E;M3E classification;Nationalité;Nationality;Ancienneté;Seniority;Tranche d'âge;Age bracket;Valeur;Unité;Unit;Chapitre du bilan social
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;GF 7 à 9;GF 7 to 9;Homme;Male;;;;;;;;;9742.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Supérieurs;Senior Managers;Homme;Male;;;;;;;;;46.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;Cadres Dirigeants;Executive Managers;Homme;Male;;;;;;;;;1.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;Cadres Supérieurs;Senior Managers;Homme;Male;;;;;;;;;0.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;Employés;Employees;Homme;Male;;;;;;;;;151.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;B;B;;;;;;;3179.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;C;C;;;;;;;7667.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;C;C;;;;;;;3371.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;D;D;;;;;;;2270.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;H;H;;;;;;;2548.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;H;H;;;;;;;1348.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;;;112.0;nombre;number;§1.3.3
2019;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;;;48.0;nombre;number;§1.3.3
2019;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;184.0;nombre;number;§1.3.3
2019;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.3.3
2019;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.3.3
2019;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;527.0;nombre;number;§1.3.3
2019;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;;;128.0;nombre;number;§1.4.2
2019;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;;;9.0;nombre;number;§1.4.2
2019;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.4.2
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;143.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;0.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;0.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;536.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;1868.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;551.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;82.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;152.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;107.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;2503.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;518.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;0.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;4.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;235.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;1.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;823.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;29.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;61 ans et plus;61 and more;118.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;61 ans et plus;61 and more;17.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;61 ans et plus;61 and more;34.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;;;;;61 ans et plus;61 and more;5.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;61 ans et plus;61 and more;6.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;144.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;0.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;1082.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;891.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;1296.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;84.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;0.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;2085.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;1240.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;85.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;1574.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;4.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;1714.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;475.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;434.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;Française;French;;;;;19648.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;Française;French;;;;;2395.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;Française;French;;;;;289.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;Etrangère;Foreigner;;;;;10.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;Etrangère;Foreigner;;;;;0.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;Etrangère;Foreigner;;;;;1.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;Etrangère;Foreigner;;;;;2.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;Etrangère;Foreigner;;;;;39.0;nombre;number;§1.1.8
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;Employés;Employees;Homme;Male;;;;;;;;;518.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Dirigeants;Executive Managers;Homme;Male;;;;;;;;;51.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres;Managers;Homme;Male;;;;;;;;;204.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;Cadres;Managers;Homme;Male;;;;;;;;;136.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;GF 7 à 9;GF 7 to 9;Femme;Female;;;;;;;;;4101.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;Ouvriers;Laborers;Femme;Female;;;;;;;;;160.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Dirigeants;Executive Managers;Femme;Female;;;;;;;;;19.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;Employés;Employees;Femme;Female;;;;;;;;;0.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;Employés;Employees;Femme;Female;;;;;;;;;380.0;nombre;number;§1.1.9
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;G;G;;;;;;;7130.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;I;I;;;;;;;0.0;nombre;number;§1.1.9bis
2019;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.3.3
2019;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;;;6.0;nombre;number;§1.4.2
2019;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;;;12.0;nombre;number;§1.4.2
2019;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;1.0;nombre;number;§1.4.2
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;0.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;0.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;15.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;638.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;5203.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;562.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;2.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;7.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;10.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;66.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;6.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;0.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;4.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;0.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;8.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;1056.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;10.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;61 ans et plus;61 and more;1.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;61 ans et plus;61 and more;13.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;61 ans et plus;61 and more;2.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;61 ans et plus;61 and more;1.0;nombre;number;§1.1.6
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;198.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;183.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;2004.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;63.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;0.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;3.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;0.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;2777.0;nombre;number;§1.1.7
2019;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;1362.0;nombre;number;§1.1.7
